start_date,AGGREGATED_PROGRAMMABLE_FRANCE_D-1_value,AGGREGATED_NON_PROGRAMMABLE_FRANCE_D-1_value,WIND_D-1_value,WIND_ID_value,WIND_CURRENT_value,SOLAR_D-1_value,SOLAR_ID_value,SOLAR_CURRENT_value
2019-05-02 14:30:00+00:00,46776.0,3795.0,,,,,,
2019-05-02 15:00:00+00:00,49076.0,3983.0,3496.05,2885.25,3055.13,3476.77,3312.96,3459.78
2019-05-02 15:30:00+00:00,49616.0,4025.0,,,,,,
2019-05-02 16:00:00+00:00,50210.0,4361.0,3325.39,2779.9,2948.31,2552.56,2329.0,2477.98
2019-05-02 16:30:00+00:00,51140.0,4404.0,,,,,,
2019-05-02 17:00:00+00:00,52001.0,4670.0,3154.98,2674.4,2842.78,1316.06,1263.9,1310.63
2019-05-02 17:30:00+00:00,52346.0,4698.0,,,,,,
2019-05-02 18:00:00+00:00,52300.0,4752.0,2984.66,2568.64,2737.84,382.34,376.26,391.54
2019-05-02 18:30:00+00:00,52300.0,4725.0,,,,,,
2019-05-02 19:00:00+00:00,52822.0,4725.0,2646.24,2304.64,2499.72,3.49,3.51,3.76
2019-05-02 19:30:00+00:00,53000.0,4727.0,,,,,,
2019-05-02 20:00:00+00:00,52812.0,4538.0,2307.92,2040.97,2261.54,0.0,0.0,0.0
2019-05-02 20:30:00+00:00,53573.0,4503.0,,,,,,
2019-05-02 21:00:00+00:00,50567.0,4301.0,1969.5,1777.46,2023.07,0.0,0.0,0.0
2019-05-02 21:30:00+00:00,50336.0,4279.0,,,,,,
2019-05-02 22:00:00+00:00,48672.0,3929.0,1665.89,,1838.33,0.0,,0.0
2019-05-02 22:30:00+00:00,46972.0,3878.0,,,,,,
2019-05-02 23:00:00+00:00,46245.0,3594.0,1526.92,,1658.66,0.0,,0.0
2019-05-02 23:30:00+00:00,46244.0,3522.0,,,,,,
2019-05-03 00:00:00+00:00,46065.0,3353.0,1389.03,,1488.21,0.0,,0.0
2019-05-03 00:30:00+00:00,45054.0,3311.0,,,,,,
2019-05-03 01:00:00+00:00,44869.0,3287.0,1349.1,,1430.72,0.0,,0.0
2019-05-03 01:30:00+00:00,44639.0,3269.0,,,,,,
2019-05-03 02:00:00+00:00,44820.0,3294.0,1309.47,,1379.42,0.0,,0.0
2019-05-03 02:30:00+00:00,44751.0,3288.0,,,,,,
2019-05-03 03:00:00+00:00,45399.0,3397.0,1270.49,,1331.5,0.0,,0.0
2019-05-03 03:30:00+00:00,46569.0,3455.0,,,,,,
2019-05-03 04:00:00+00:00,49929.0,3816.0,1185.26,,1221.59,0.0,,0.0
2019-05-03 04:30:00+00:00,51360.0,3893.0,,,,,,
2019-05-03 05:00:00+00:00,52872.0,4142.0,1099.75,990.64,990.64,50.99,49.47,49.47
2019-05-03 05:30:00+00:00,53261.0,4397.0,,,,,,
2019-05-03 06:00:00+00:00,53442.0,4576.0,1013.81,912.17,912.17,525.18,534.55,534.55
2019-05-03 06:30:00+00:00,53692.0,4621.0,,,,,,
2019-05-03 07:00:00+00:00,53861.0,4705.0,922.17,824.29,824.29,1341.59,1448.35,1448.35
2019-05-03 07:30:00+00:00,53361.0,4722.0,,,,,,
2019-05-03 08:00:00+00:00,53277.0,4719.0,830.78,737.37,840.88,2315.34,2559.68,2600.19
2019-05-03 08:30:00+00:00,53015.0,4689.0,,,,,,
2019-05-03 09:00:00+00:00,52825.0,4580.0,741.43,655.36,746.83,3055.71,3525.14,3573.71
2019-05-03 09:30:00+00:00,52541.0,4564.0,,,,,,
2019-05-03 10:00:00+00:00,52027.0,4219.0,838.8,707.49,776.01,3974.31,4292.84,4247.51
2019-05-03 10:30:00+00:00,51733.0,4180.0,,,,,,
2019-05-03 11:00:00+00:00,50929.0,4161.0,938.02,762.56,811.94,4499.93,4522.92,4567.78
2019-05-03 11:30:00+00:00,49984.0,4125.0,,,,,,
2019-05-03 12:00:00+00:00,48811.0,4077.0,1038.3,818.9,851.63,4612.2,4582.76,4630.41
2019-05-03 12:30:00+00:00,48341.0,4048.0,,,,,,
2019-05-03 13:00:00+00:00,47911.0,3938.0,1352.06,1022.89,1106.64,4400.69,4392.71,4484.16
2019-05-03 13:30:00+00:00,47615.0,3752.0,,,,,,
2019-05-03 14:00:00+00:00,47600.0,3732.0,1667.81,1227.28,1365.34,3727.92,3917.8,3990.92
2019-05-03 14:30:00+00:00,47483.0,3729.0,,,,,,
2019-05-03 15:00:00+00:00,48759.0,3877.0,1984.13,1431.77,1624.61,3160.55,3342.23,3407.81
2019-05-03 15:30:00+00:00,49844.0,3918.0,,,,,,
2019-05-03 16:00:00+00:00,50677.0,4236.0,2075.89,1594.9,1856.59,2424.88,2532.35,2549.04
2019-05-03 16:30:00+00:00,51387.0,4290.0,,,,,,
2019-05-03 17:00:00+00:00,51706.0,4530.0,2167.28,1758.27,2089.07,1392.49,1429.9,1431.88
2019-05-03 17:30:00+00:00,51826.0,4571.0,,,,,,
2019-05-03 18:00:00+00:00,51903.0,4589.0,2258.51,1921.84,2322.11,446.03,460.15,453.36
2019-05-03 18:30:00+00:00,51966.0,4592.0,,,,,,
2019-05-03 19:00:00+00:00,52397.0,4622.0,2178.99,1981.77,2365.04,6.51,7.08,6.92
2019-05-03 19:30:00+00:00,52574.0,4640.0,,,,,,
2019-05-03 20:00:00+00:00,52229.0,4608.0,2099.18,2041.64,2408.17,0.0,0.0,0.0
2019-05-03 20:30:00+00:00,52893.0,4615.0,,,,,,
2019-05-03 21:00:00+00:00,51359.0,4395.0,2019.12,2101.55,2451.33,0.0,0.0,0.0
2019-05-03 21:30:00+00:00,51060.0,4388.0,,,,,,
2019-05-03 22:00:00+00:00,50230.0,3882.0,2305.74,,2225.19,0.0,,0.0
2019-05-03 22:30:00+00:00,48666.0,3856.0,,,,,,
2019-05-03 23:00:00+00:00,47404.0,3676.0,2484.07,,2405.95,0.0,,0.0
2019-05-03 23:30:00+00:00,47260.0,3631.0,,,,,,
2019-05-04 00:00:00+00:00,46429.0,3310.0,2661.81,,2586.0,0.0,,0.0
2019-05-04 00:30:00+00:00,45746.0,3271.0,,,,,,
2019-05-04 01:00:00+00:00,44349.0,3217.0,3025.11,,2949.5,0.0,,0.0
2019-05-04 01:30:00+00:00,43512.0,3213.0,,,,,,
2019-05-04 02:00:00+00:00,43433.0,3220.0,3388.26,,3311.76,0.0,,0.0
2019-05-04 02:30:00+00:00,43336.0,3225.0,,,,,,
2019-05-04 03:00:00+00:00,43336.0,3227.0,3751.04,,3673.46,0.0,,0.0
2019-05-04 03:30:00+00:00,43901.0,3264.0,,,,,,
2019-05-04 04:00:00+00:00,43875.0,3433.0,3500.97,,3519.57,0.0,,0.0
2019-05-04 04:30:00+00:00,43639.0,3427.0,,,,,,
2019-05-04 05:00:00+00:00,43949.0,3705.0,3250.6,3413.08,3413.08,72.95,77.64,77.64
2019-05-04 05:30:00+00:00,44723.0,3732.0,,,,,,
2019-05-04 06:00:00+00:00,45451.0,3901.0,3000.09,3237.01,3237.01,734.04,783.56,783.56
2019-05-04 06:30:00+00:00,46436.0,4086.0,,,,,,
2019-05-04 07:00:00+00:00,47141.0,4154.0,3500.44,3638.15,3638.15,1907.11,1979.76,1979.76
2019-05-04 07:30:00+00:00,47382.0,4187.0,,,,,,
2019-05-04 08:00:00+00:00,47450.0,4246.0,4000.66,4053.73,4324.47,3092.71,3238.94,2761.68
2019-05-04 08:30:00+00:00,47360.0,4294.0,,,,,,
2019-05-04 09:00:00+00:00,47483.0,4294.0,4500.91,4475.98,4686.75,4045.5,4147.76,3586.88
2019-05-04 09:30:00+00:00,47492.0,4327.0,,,,,,
2019-05-04 10:00:00+00:00,46984.0,4038.0,5037.34,4988.52,5149.13,4815.03,4744.98,4189.11
2019-05-04 10:30:00+00:00,46593.0,4037.0,,,,,,
2019-05-04 11:00:00+00:00,45333.0,3894.0,5573.81,5505.4,5634.64,5279.23,4959.1,4602.61
2019-05-04 11:30:00+00:00,44007.0,3762.0,,,,,,
2019-05-04 12:00:00+00:00,43636.0,3725.0,6110.31,6023.77,6129.91,5334.8,5115.77,4779.3
2019-05-04 12:30:00+00:00,43023.0,3704.0,,,,,,
2019-05-04 13:00:00+00:00,43024.0,3551.0,6558.9,6539.58,6551.1,5021.37,4913.17,4631.38
2019-05-04 13:30:00+00:00,42862.0,3544.0,,,,,,
2019-05-04 14:00:00+00:00,42827.0,3687.0,7007.66,7056.78,6983.35,4507.75,4509.69,4149.49
2019-05-04 14:30:00+00:00,42440.0,3679.0,,,,,,
2019-05-04 15:00:00+00:00,42373.0,3557.0,7456.69,7575.33,7420.8,3595.69,3716.34,3343.58
2019-05-04 15:30:00+00:00,42517.0,3540.0,,,,,,
2019-05-04 16:00:00+00:00,42836.0,3689.0,7342.99,7427.54,7287.2,2539.66,2623.19,2515.53
2019-05-04 16:30:00+00:00,44305.0,3663.0,,,,,,
2019-05-04 17:00:00+00:00,46411.0,3739.0,7229.09,7279.75,7154.56,1370.02,1450.55,1412.35
2019-05-04 17:30:00+00:00,46746.0,3722.0,,,,,,
2019-05-04 18:00:00+00:00,47717.0,3856.0,7115.47,7132.88,7023.09,435.34,462.75,483.69
2019-05-04 18:30:00+00:00,48169.0,3870.0,,,,,,
2019-05-04 19:00:00+00:00,48814.0,4053.0,6496.3,6378.76,6449.11,10.37,10.4,10.66
2019-05-04 19:30:00+00:00,49072.0,4067.0,,,,,,
2019-05-04 20:00:00+00:00,48949.0,4180.0,5876.88,5624.74,5876.16,0.0,0.0,0.0
2019-05-04 20:30:00+00:00,50475.0,4197.0,,,,,,
2019-05-04 21:00:00+00:00,49519.0,4185.0,5257.22,4870.42,5302.61,0.0,0.0,0.0
2019-05-04 21:30:00+00:00,49283.0,4191.0,,,,,,
2019-05-04 22:00:00+00:00,48093.0,3996.0,4972.63,,4721.5,0.0,,0.0
2019-05-04 22:30:00+00:00,47075.0,3965.0,,,,,,
2019-05-04 23:00:00+00:00,46514.0,3789.0,4730.98,,4468.85,0.0,,0.0
2019-05-04 23:30:00+00:00,46240.0,3773.0,,,,,,
2019-05-05 00:00:00+00:00,45565.0,3655.0,4488.43,,4219.35,0.0,,0.0
2019-05-05 00:30:00+00:00,43724.0,3452.0,,,,,,
2019-05-05 01:00:00+00:00,43253.0,3371.0,4500.38,,4293.14,0.0,,0.0
2019-05-05 01:30:00+00:00,42677.0,3373.0,,,,,,
2019-05-05 02:00:00+00:00,42680.0,3477.0,4512.22,,4367.83,0.0,,0.0
2019-05-05 02:30:00+00:00,42619.0,3510.0,,,,,,
2019-05-05 03:00:00+00:00,42593.0,3511.0,4525.86,,4442.09,0.0,,0.0
2019-05-05 03:30:00+00:00,42774.0,3493.0,,,,,,
2019-05-05 04:00:00+00:00,42895.0,3425.0,4349.2,,4233.29,0.0,,0.0
2019-05-05 04:30:00+00:00,42980.0,3418.0,,,,,,
2019-05-05 05:00:00+00:00,43575.0,3563.0,4173.27,4460.66,4460.66,94.46,94.23,94.23
2019-05-05 05:30:00+00:00,43598.0,3571.0,,,,,,
2019-05-05 06:00:00+00:00,43829.0,3756.0,3997.13,4223.24,4223.24,903.57,919.93,919.93
2019-05-05 06:30:00+00:00,43996.0,3792.0,,,,,,
2019-05-05 07:00:00+00:00,44110.0,3876.0,4011.05,4125.13,4125.13,2380.66,2391.26,2391.26
2019-05-05 07:30:00+00:00,43842.0,3911.0,,,,,,
2019-05-05 08:00:00+00:00,43859.0,3902.0,4024.65,4046.26,4004.6,4045.95,4005.28,3845.74
2019-05-05 08:30:00+00:00,43960.0,3802.0,,,,,,
2019-05-05 09:00:00+00:00,43911.0,3664.0,4040.45,3977.47,4030.57,5342.55,5273.36,5130.15
2019-05-05 09:30:00+00:00,43951.0,3660.0,,,,,,
2019-05-05 10:00:00+00:00,43757.0,3521.0,4268.09,4229.63,4188.3,6194.44,6118.95,5996.81
2019-05-05 10:30:00+00:00,43639.0,3510.0,,,,,,
2019-05-05 11:00:00+00:00,41833.0,3486.0,4495.6,4487.4,4348.88,6569.26,6467.61,6364.5
2019-05-05 11:30:00+00:00,40540.0,3471.0,,,,,,
2019-05-05 12:00:00+00:00,40070.0,3473.0,4724.34,4746.81,4510.89,6574.64,6517.2,6425.66
2019-05-05 12:30:00+00:00,39846.0,3456.0,,,,,,
2019-05-05 13:00:00+00:00,39931.0,3291.0,4795.68,4826.4,4523.86,6294.66,6194.29,6142.69
2019-05-05 13:30:00+00:00,39560.0,3281.0,,,,,,
2019-05-05 14:00:00+00:00,39511.0,3285.0,4867.23,4909.9,4538.77,5584.41,5575.13,5513.43
2019-05-05 14:30:00+00:00,39453.0,3270.0,,,,,,
2019-05-05 15:00:00+00:00,39632.0,3355.0,4937.9,4994.47,4552.6,4650.91,4551.48,4629.78
2019-05-05 15:30:00+00:00,40136.0,3363.0,,,,,,
2019-05-05 16:00:00+00:00,44218.0,3685.0,4744.01,4761.33,4401.81,3389.48,3338.38,3357.85
2019-05-05 16:30:00+00:00,46196.0,3689.0,,,,,,
2019-05-05 17:00:00+00:00,47957.0,3947.0,4550.74,4527.69,4252.15,1828.61,1824.61,1820.81
2019-05-05 17:30:00+00:00,48858.0,3954.0,,,,,,
2019-05-05 18:00:00+00:00,49496.0,4164.0,4357.0,4295.26,4102.83,590.42,585.53,588.89
2019-05-05 18:30:00+00:00,49998.0,4235.0,,,,,,
2019-05-05 19:00:00+00:00,50041.0,4281.0,3902.92,3912.88,3727.48,13.62,13.51,13.64
2019-05-05 19:30:00+00:00,50174.0,4267.0,,,,,,
2019-05-05 20:00:00+00:00,50022.0,4266.0,3447.28,3531.41,3351.18,0.0,0.0,0.0
2019-05-05 20:30:00+00:00,51459.0,4273.0,,,,,,
2019-05-05 21:00:00+00:00,51013.0,4067.0,2992.52,3149.99,2975.44,0.0,0.0,0.0
2019-05-05 21:30:00+00:00,51168.0,3994.0,,,,,,
2019-05-05 22:00:00+00:00,48317.0,3560.0,2810.6,,2862.71,0.0,,0.0
2019-05-05 22:30:00+00:00,47272.0,3497.0,,,,,,
2019-05-05 23:00:00+00:00,46978.0,3170.0,2739.21,,2757.4,0.0,,0.0
2019-05-05 23:30:00+00:00,46701.0,3114.0,,,,,,
2019-05-06 00:00:00+00:00,46324.0,3092.0,2668.35,,2655.49,0.0,,0.0
2019-05-06 00:30:00+00:00,45405.0,3093.0,,,,,,
2019-05-06 01:00:00+00:00,45401.0,3068.0,2618.87,,2626.42,0.0,,0.0
2019-05-06 01:30:00+00:00,45060.0,3060.0,,,,,,
2019-05-06 02:00:00+00:00,45403.0,3088.0,2568.95,,2602.12,0.0,,0.0
2019-05-06 02:30:00+00:00,45930.0,3093.0,,,,,,
2019-05-06 03:00:00+00:00,47615.0,3189.0,2520.11,,2579.76,0.0,,0.0
2019-05-06 03:30:00+00:00,49156.0,3216.0,,,,,,
2019-05-06 04:00:00+00:00,51538.0,3618.0,2448.34,,2544.91,0.0,,0.0
2019-05-06 04:30:00+00:00,52242.0,3675.0,,,,,,
2019-05-06 05:00:00+00:00,53518.0,4056.0,2379.46,2263.77,2263.77,110.05,111.34,111.34
2019-05-06 05:30:00+00:00,54003.0,4136.0,,,,,,
2019-05-06 06:00:00+00:00,54327.0,4305.0,2311.58,2284.1,2284.1,967.64,963.25,963.25
2019-05-06 06:30:00+00:00,54105.0,4438.0,,,,,,
2019-05-06 07:00:00+00:00,54263.0,4493.0,2001.02,1971.7,1971.7,2486.58,2455.7,2455.7
2019-05-06 07:30:00+00:00,53978.0,4534.0,,,,,,
2019-05-06 08:00:00+00:00,53925.0,4494.0,1690.55,1655.84,1485.85,4132.78,4078.22,4225.28
2019-05-06 08:30:00+00:00,53107.0,4487.0,,,,,,
2019-05-06 09:00:00+00:00,53090.0,4375.0,1383.92,1349.37,1261.38,5411.22,5323.26,5418.85
2019-05-06 09:30:00+00:00,52773.0,4178.0,,,,,,
2019-05-06 10:00:00+00:00,52451.0,3943.0,1471.82,1386.75,1376.17,6273.53,6104.47,6202.49
2019-05-06 10:30:00+00:00,52044.0,3877.0,,,,,,
2019-05-06 11:00:00+00:00,52185.0,3750.0,1560.43,1425.09,1488.96,6621.95,6582.15,6566.36
2019-05-06 11:30:00+00:00,51694.0,3720.0,,,,,,
2019-05-06 12:00:00+00:00,51592.0,3616.0,1649.98,1464.24,1601.11,6657.59,6653.72,6545.79
2019-05-06 12:30:00+00:00,50744.0,3411.0,,,,,,
2019-05-06 13:00:00+00:00,50725.0,3387.0,1771.04,1543.34,1700.12,6404.74,6360.86,6266.23
2019-05-06 13:30:00+00:00,50406.0,3349.0,,,,,,
2019-05-06 14:00:00+00:00,50597.0,3473.0,1894.7,1622.48,1802.57,5736.62,5710.76,5570.31
2019-05-06 14:30:00+00:00,50445.0,3499.0,,,,,,
2019-05-06 15:00:00+00:00,50629.0,3833.0,2018.94,1701.54,1906.72,4721.99,4724.53,4612.93
2019-05-06 15:30:00+00:00,51374.0,3827.0,,,,,,
2019-05-06 16:00:00+00:00,51749.0,3972.0,1804.9,1484.31,1657.61,3339.98,3346.27,3282.37
2019-05-06 16:30:00+00:00,53713.0,4053.0,,,,,,
2019-05-06 17:00:00+00:00,53886.0,4302.0,1590.37,1268.0,1407.03,1767.42,1778.11,1762.21
2019-05-06 17:30:00+00:00,54194.0,4321.0,,,,,,
2019-05-06 18:00:00+00:00,54265.0,4297.0,1378.19,1053.38,1157.65,559.38,563.91,565.29
2019-05-06 18:30:00+00:00,54111.0,4281.0,,,,,,
2019-05-06 19:00:00+00:00,54219.0,4216.0,1304.24,1006.05,1096.59,14.38,14.29,14.69
2019-05-06 19:30:00+00:00,54238.0,4165.0,,,,,,
2019-05-06 20:00:00+00:00,53485.0,3882.0,1229.33,959.82,1039.15,0.0,0.0,0.0
2019-05-06 20:30:00+00:00,54427.0,3841.0,,,,,,
2019-05-06 21:00:00+00:00,52878.0,3654.0,1154.36,914.43,983.97,0.0,0.0,0.0
2019-05-06 21:30:00+00:00,52781.0,3621.0,,,,,,
2019-05-06 22:00:00+00:00,51747.0,3415.0,1013.07,,938.99,0.0,,0.0
2019-05-06 22:30:00+00:00,49846.0,3316.0,,,,,,
2019-05-06 23:00:00+00:00,49558.0,3013.0,999.25,,906.07,0.0,,0.0
2019-05-06 23:30:00+00:00,49724.0,2946.0,,,,,,
2019-05-07 00:00:00+00:00,49655.0,2850.0,987.0,,876.04,0.0,,0.0
2019-05-07 00:30:00+00:00,49112.0,2830.0,,,,,,
2019-05-07 01:00:00+00:00,49123.0,2801.0,1000.59,,917.27,0.0,,0.0
2019-05-07 01:30:00+00:00,48957.0,2794.0,,,,,,
2019-05-07 02:00:00+00:00,48870.0,2866.0,1013.94,,961.11,0.0,,0.0
2019-05-07 02:30:00+00:00,49054.0,2899.0,,,,,,
2019-05-07 03:00:00+00:00,49575.0,3055.0,1028.04,,1006.92,0.0,,0.0
2019-05-07 03:30:00+00:00,50439.0,3108.0,,,,,,
2019-05-07 04:00:00+00:00,52762.0,3471.0,1184.47,,1133.8,0.0,,0.0
2019-05-07 04:30:00+00:00,53410.0,3594.0,,,,,,
2019-05-07 05:00:00+00:00,55567.0,3966.0,1341.92,1189.84,1189.84,105.17,104.72,104.72
2019-05-07 05:30:00+00:00,56082.0,4022.0,,,,,,
2019-05-07 06:00:00+00:00,56354.0,4127.0,1499.75,1312.99,1312.99,834.32,840.93,840.93
2019-05-07 06:30:00+00:00,56389.0,4181.0,,,,,,
2019-05-07 07:00:00+00:00,55991.0,4213.0,1273.3,1153.23,1153.23,2081.33,2171.69,2171.69
2019-05-07 07:30:00+00:00,54985.0,4230.0,,,,,,
2019-05-07 08:00:00+00:00,54723.0,4140.0,1047.61,997.62,898.5,3479.2,3628.7,3379.1
2019-05-07 08:30:00+00:00,53976.0,4104.0,,,,,,
2019-05-07 09:00:00+00:00,53486.0,3948.0,825.5,846.41,739.42,4620.19,4808.56,4603.91
2019-05-07 09:30:00+00:00,53369.0,3919.0,,,,,,
2019-05-07 10:00:00+00:00,52963.0,3623.0,860.45,905.92,838.01,5448.32,5610.65,5448.12
2019-05-07 10:30:00+00:00,53013.0,3595.0,,,,,,
2019-05-07 11:00:00+00:00,52858.0,3574.0,896.36,968.19,943.05,5958.23,5965.66,5740.45
2019-05-07 11:30:00+00:00,52220.0,3559.0,,,,,,
2019-05-07 12:00:00+00:00,52100.0,3426.0,932.65,1031.06,1051.72,5995.41,5898.59,5790.39
2019-05-07 12:30:00+00:00,51839.0,3388.0,,,,,,
2019-05-07 13:00:00+00:00,51829.0,3388.0,1016.62,1074.02,1115.65,5580.26,5324.29,5405.54
2019-05-07 13:30:00+00:00,51453.0,3210.0,,,,,,
2019-05-07 14:00:00+00:00,51726.0,3323.0,1101.4,1117.56,1181.83,4746.77,4468.28,4533.61
2019-05-07 14:30:00+00:00,51507.0,3346.0,,,,,,
2019-05-07 15:00:00+00:00,52178.0,3705.0,1186.57,1161.77,1248.58,3639.75,3479.96,3341.14
2019-05-07 15:30:00+00:00,52617.0,3733.0,,,,,,
2019-05-07 16:00:00+00:00,52840.0,3910.0,1224.81,1188.06,1291.66,2497.78,2363.01,2275.66
2019-05-07 16:30:00+00:00,53783.0,4119.0,,,,,,
2019-05-07 17:00:00+00:00,54838.0,4224.0,1263.3,1214.93,1335.53,1270.64,1213.53,1220.94
2019-05-07 17:30:00+00:00,54795.0,4231.0,,,,,,
2019-05-07 18:00:00+00:00,54618.0,4021.0,1301.86,1242.88,1380.31,401.79,405.36,388.98
2019-05-07 18:30:00+00:00,54329.0,3985.0,,,,,,
2019-05-07 19:00:00+00:00,54507.0,3937.0,1748.07,1780.81,1994.49,12.41,12.14,10.67
2019-05-07 19:30:00+00:00,54386.0,3912.0,,,,,,
2019-05-07 20:00:00+00:00,53361.0,3785.0,2194.34,2319.66,2608.64,0.0,0.0,0.0
2019-05-07 20:30:00+00:00,54055.0,3740.0,,,,,,
2019-05-07 21:00:00+00:00,51933.0,3563.0,2641.79,2858.21,3223.24,0.0,0.0,0.0
2019-05-07 21:30:00+00:00,51673.0,3506.0,,,,,,
2019-05-07 22:00:00+00:00,50799.0,3459.0,3821.34,,3591.33,0.0,,0.0
2019-05-07 22:30:00+00:00,49040.0,3399.0,,,,,,
2019-05-07 23:00:00+00:00,47982.0,3235.0,4213.26,,3981.98,0.0,,0.0
2019-05-07 23:30:00+00:00,47164.0,3207.0,,,,,,
2019-05-08 00:00:00+00:00,46708.0,3111.0,4605.09,,4372.31,0.0,,0.0
2019-05-08 00:30:00+00:00,45711.0,2933.0,,,,,,
2019-05-08 01:00:00+00:00,45503.0,2905.0,4603.59,,4474.13,0.0,,0.0
2019-05-08 01:30:00+00:00,45033.0,2891.0,,,,,,
2019-05-08 02:00:00+00:00,44942.0,2953.0,4601.63,,4576.0,0.0,,0.0
2019-05-08 02:30:00+00:00,44914.0,2977.0,,,,,,
2019-05-08 03:00:00+00:00,45081.0,2958.0,4599.94,,4677.59,0.0,,0.0
2019-05-08 03:30:00+00:00,45012.0,2977.0,,,,,,
2019-05-08 04:00:00+00:00,45394.0,3125.0,4856.5,,5049.86,0.0,,0.0
2019-05-08 04:30:00+00:00,45422.0,3188.0,,,,,,
2019-05-08 05:00:00+00:00,46694.0,3613.0,5113.14,5664.87,5664.87,66.9,51.55,51.55
2019-05-08 05:30:00+00:00,47384.0,3676.0,,,,,,
2019-05-08 06:00:00+00:00,49489.0,4024.0,5369.47,6025.62,6025.62,502.43,398.02,398.02
2019-05-08 06:30:00+00:00,50008.0,4097.0,,,,,,
2019-05-08 07:00:00+00:00,49524.0,4254.0,5735.17,6691.52,6691.52,1220.41,1093.23,1093.23
2019-05-08 07:30:00+00:00,49486.0,4304.0,,,,,,
2019-05-08 08:00:00+00:00,49398.0,4308.0,6102.4,7361.09,7729.25,1993.4,1879.74,1446.53
2019-05-08 08:30:00+00:00,49463.0,4297.0,,,,,,
2019-05-08 09:00:00+00:00,48921.0,4169.0,6469.69,8034.12,8595.08,2630.84,2580.9,2061.62
2019-05-08 09:30:00+00:00,49068.0,4136.0,,,,,,
2019-05-08 10:00:00+00:00,48438.0,4000.0,6870.7,8451.43,8893.8,3077.07,3019.83,2514.09
2019-05-08 10:30:00+00:00,47913.0,3792.0,,,,,,
2019-05-08 11:00:00+00:00,46715.0,3624.0,7271.66,8870.63,9190.06,3367.35,3248.96,3132.66
2019-05-08 11:30:00+00:00,45128.0,3553.0,,,,,,
2019-05-08 12:00:00+00:00,44764.0,3417.0,7672.61,9289.81,9486.29,3431.4,3336.32,3222.64
2019-05-08 12:30:00+00:00,44704.0,3361.0,,,,,,
2019-05-08 13:00:00+00:00,44458.0,3316.0,7396.37,8744.62,8955.89,3297.38,3298.48,3380.57
2019-05-08 13:30:00+00:00,43635.0,3130.0,,,,,,
2019-05-08 14:00:00+00:00,43596.0,3183.0,7120.3,8200.85,8424.09,3086.38,3147.69,3151.68
2019-05-08 14:30:00+00:00,43323.0,3194.0,,,,,,
2019-05-08 15:00:00+00:00,43336.0,3378.0,6844.77,7659.61,7892.17,2662.2,2799.73,2848.9
2019-05-08 15:30:00+00:00,43646.0,3573.0,,,,,,
2019-05-08 16:00:00+00:00,43759.0,3742.0,6607.39,7175.21,7420.09,1975.28,2081.55,2140.2
2019-05-08 16:30:00+00:00,44317.0,3790.0,,,,,,
2019-05-08 17:00:00+00:00,45012.0,3911.0,6370.53,6692.39,6948.38,1153.93,1142.96,1209.64
2019-05-08 17:30:00+00:00,45753.0,3966.0,,,,,,
2019-05-08 18:00:00+00:00,47284.0,4125.0,6133.5,6212.84,6481.78,414.11,398.91,422.38
2019-05-08 18:30:00+00:00,47921.0,4128.0,,,,,,
2019-05-08 19:00:00+00:00,48408.0,4057.0,6432.52,6473.63,6696.24,16.87,15.6,17.07
2019-05-08 19:30:00+00:00,48519.0,4044.0,,,,,,
2019-05-08 20:00:00+00:00,47152.0,3906.0,6731.29,6735.43,6910.99,0.0,0.0,0.0
2019-05-08 20:30:00+00:00,47834.0,3903.0,,,,,,
2019-05-08 21:00:00+00:00,46033.0,3837.0,7031.45,6996.38,7126.04,0.0,0.0,0.0
2019-05-08 21:30:00+00:00,45100.0,3824.0,,,,,,
2019-05-08 22:00:00+00:00,44493.0,3460.0,6931.27,,7216.17,0.0,,0.0
2019-05-08 22:30:00+00:00,43345.0,3459.0,,,,,,
2019-05-08 23:00:00+00:00,43178.0,3277.0,7281.85,,7361.67,0.0,,0.0
2019-05-08 23:30:00+00:00,43272.0,3286.0,,,,,,
2019-05-09 00:00:00+00:00,43380.0,3267.0,7630.51,,7515.96,0.0,,0.0
2019-05-09 00:30:00+00:00,43084.0,3265.0,,,,,,
2019-05-09 01:00:00+00:00,43450.0,3319.0,7547.77,,7536.21,0.0,,0.0
2019-05-09 01:30:00+00:00,43356.0,3323.0,,,,,,
2019-05-09 02:00:00+00:00,43885.0,3442.0,7465.87,,7564.75,0.0,,0.0
2019-05-09 02:30:00+00:00,44197.0,3451.0,,,,,,
2019-05-09 03:00:00+00:00,44508.0,3619.0,7383.51,,7597.32,0.0,,0.0
2019-05-09 03:30:00+00:00,45984.0,3631.0,,,,,,
2019-05-09 04:00:00+00:00,48352.0,4007.0,7224.67,,7477.62,0.0,,0.0
2019-05-09 04:30:00+00:00,49560.0,4046.0,,,,,,
2019-05-09 05:00:00+00:00,51297.0,4418.0,7066.65,7119.57,7119.57,102.22,103.93,103.93
2019-05-09 05:30:00+00:00,51802.0,4475.0,,,,,,
2019-05-09 06:00:00+00:00,51941.0,4622.0,6908.49,7013.45,7013.45,722.04,744.43,744.43
2019-05-09 06:30:00+00:00,51873.0,4661.0,,,,,,
2019-05-09 07:00:00+00:00,51567.0,4759.0,7085.39,7015.29,7015.29,1809.38,1804.06,1804.06
